,track_id,track_name,artist,duration_ms,user,track_id,acousticness,danceability,energy,liveness,speechiness,instrumentalness,valence,loudness,tempo
494,2GwberkV36NoC5snp51cLC,Can’t Imagine,Shawn Mendes,149768,user1,2GwberkV36NoC5snp51cLC,0.849,0.412,0.162,0.354,0.146,2.16e-06,0.375,-14.356,179.63
495,0ufL5pKtpz6WTwVmVc4u97,"Tinka Tinka Dil Mera (From ""Tubelight"")",Pritam,302823,user2,0ufL5pKtpz6WTwVmVc4u97,0.877,0.217,0.521,0.112,0.0417,0.0103,0.368,-11.075,170.093
496,0HlIziU2FZ7BjiQDt8Zost,Attention,The Weeknd,197653,user2,0HlIziU2FZ7BjiQDt8Zost,0.726,0.668,0.435,0.117,0.117,8.17e-05,0.361,-7.115,148.069
497,49vZduMPCMnDDrl1WBxUDk,Let Me Love You,Ariana Grande,223853,user1,49vZduMPCMnDDrl1WBxUDk,0.0295,0.527,0.435,0.243,0.129,0.0,0.0781,-8.363,102.698
498,3UVG5aBWBtPOfyFmGwomfI,Easy,Westlife,266000,user1,3UVG5aBWBtPOfyFmGwomfI,0.115,0.601,0.499,0.0856,0.0241,3.93e-05,0.312,-6.488,131.228
499,4nuvLLuO1vYTC9Luu4QvPj,Gulon Mein Rang Bhare,Arijit Singh,315385,user2,4nuvLLuO1vYTC9Luu4QvPj,0.492,0.516,0.421,0.14,0.0369,0.000507,0.205,-10.27,87.87
500,27PTd8bvvSpk9qXtNwxbe7,Leave Me Lonely,Ariana Grande,229680,user1,27PTd8bvvSpk9qXtNwxbe7,0.596,0.445,0.449,0.339,0.0315,2.34e-05,0.374,-7.472,90.927
501,4YyEecTctVywCmO1UIvOEg,Pranava Swaroopa Pahi Gajanana,Hariharan,369501,user2,4YyEecTctVywCmO1UIvOEg,0.66,0.512,0.294,0.105,0.039,1.25e-06,0.343,-12.627,77.979
502,4SPu0Ql902hTVXkBoNIYtq,NASA,Ariana Grande,182000,user1,4SPu0Ql902hTVXkBoNIYtq,0.447,0.737,0.461,0.268,0.293,0.0,0.481,-6.887,75.005
503,1QGiDkpRQGqvBdDOnbDimF,I Don't Care,Ariana Grande,178026,user1,1QGiDkpRQGqvBdDOnbDimF,0.729,0.59,0.403,0.153,0.0431,1.38e-06,0.287,-8.286,111.948
504,6VwBbL8CzPiC4QV66ay7oR,Wicked Games,The Weeknd,323746,user2,6VwBbL8CzPiC4QV66ay7oR,0.00959,0.658,0.591,0.325,0.0309,5.27e-06,0.326,-5.197,114.078
505,3of6VXvWYEuonq6xePb14o,Ikk Kudi - Club Mix,Alia Bhatt,255124,user2,3of6VXvWYEuonq6xePb14o,0.53,0.605,0.74,0.266,0.0311,0.00965,0.367,-6.312,119.953
506,3Wu70qQ5R8eHFsLtkqxtvA,Naina Da Kya Kasoor - Unplugged,Ayushmann Khurrana,174404,user2,3Wu70qQ5R8eHFsLtkqxtvA,0.735,0.787,0.418,0.102,0.0353,0.0,0.79,-8.073,125.928
507,4mVcYQgJENVAzl8FLrK8Mt,Air,Shawn Mendes,194160,user1,4mVcYQgJENVAzl8FLrK8Mt,0.241,0.726,0.494,0.191,0.0675,0.0,0.34,-7.008,156.001
508,1ybtMS1AcpEvk90TAZLDue,Home - Soul Seekerz Radio Edit,Westlife,217240,user1,1ybtMS1AcpEvk90TAZLDue,0.00729,0.552,0.96,0.13,0.0709,0.00116,0.389,-5.396,127.976
509,4Y46EWgFZylXgqGfEBUEt1,Honest,Shawn Mendes,199186,user1,4Y46EWgFZylXgqGfEBUEt1,0.249,0.821,0.601,0.0637,0.0626,0.0,0.712,-6.249,116.965
510,3lBEn6Lt3NeZvCfIxqFez7,"Mat Aazma Re (From ""Murder 3"")",Pritam,251480,user1,3lBEn6Lt3NeZvCfIxqFez7,0.661,0.467,0.859,0.0522,0.0409,0.0,0.673,-2.946,89.842
511,5EYBryPOgIEPB7r5QIy6eG,Fallin' All In You,Shawn Mendes,235746,user1,5EYBryPOgIEPB7r5QIy6eG,0.405,0.853,0.476,0.111,0.0361,0.0,0.796,-6.696,92.038
512,5MvJvw4MQcgqkAj6YOfEaU,"Jiya Re (From ""MTV Unplugged"")",A.R. Rahman,329708,user2,5MvJvw4MQcgqkAj6YOfEaU,0.075,0.677,0.743,0.11,0.0725,0.0,0.661,-7.036,108.987
513,0Qzx0myc6RWeyo5SDZuph3,"Sri Rama Jai Rama - From ""Kempegowda""",Shankar Mahadevan,252633,user2,0Qzx0myc6RWeyo5SDZuph3,0.489,0.527,0.786,0.548,0.195,0.000296,0.793,-5.869,109.465
514,4Wi0MMRtXQXrbi0PrsrHd6,Comes The Light (Theme),Vishal-Shekhar,94156,user2,4Wi0MMRtXQXrbi0PrsrHd6,0.333,0.314,0.336,0.24,0.0386,0.677,0.0882,-11.074,123.673
515,2IssBpPtHcViZL5vYQNHhA,Like To Be You (feat. Julia Michaels),Shawn Mendes,159400,user1,2IssBpPtHcViZL5vYQNHhA,0.812,0.737,0.451,0.108,0.229,0.0,0.664,-9.405,153.766
516,4SAHTVRe6EBhgAOWl49yPf,World of Our Own,Westlife,211413,user1,4SAHTVRe6EBhgAOWl49yPf,0.0163,0.707,0.765,0.0627,0.0341,0.0,0.923,-4.636,97.005
517,3i6fXTfdy4eFgMVtYWT4Ff,Heartless,The Weeknd,198267,user2,3i6fXTfdy4eFgMVtYWT4Ff,0.0295,0.617,0.756,0.116,0.065,2.31e-06,0.227,-5.42,85.008
518,1jSSWmTvgdHcXEStuyl0kB,Kalank (Duet),Arijit Singh,311186,user2,1jSSWmTvgdHcXEStuyl0kB,0.561,0.581,0.555,0.0957,0.0353,3.26e-05,0.491,-8.475,117.965
519,0Gaqkp2mWdpo77QA9A3QkZ,Chandulli Cheluve,Vijay Prakash,230240,user2,0Gaqkp2mWdpo77QA9A3QkZ,0.387,0.759,0.66,0.0928,0.0429,5.46e-06,0.573,-5.868,104.05
520,3D14KmI6wxH0DKgygar81J,Main Jahaan Rahoon,Rahat Fateh Ali Khan,386000,user2,3D14KmI6wxH0DKgygar81J,0.556,0.396,0.552,0.35,0.0537,7.84e-06,0.481,-9.526,109.358
521,5ciyqWW5YuGqF4Avu7uwry,Nothing Compares - Bonus Track,The Weeknd,222306,user2,5ciyqWW5YuGqF4Avu7uwry,0.00253,0.532,0.577,0.234,0.0352,0.0437,0.0397,-9.313,131.922
522,7gMzRYvkuTF980NqC8duMP,"Changu Bala Changule - From ""Geleya""",Shankar Mahadevan,271307,user2,7gMzRYvkuTF980NqC8duMP,0.102,0.557,0.843,0.303,0.0771,0.000182,0.936,-7.204,101.24
523,0uZnF1sn2IcNCvnyAIKNMQ,Mercy - Acoustic,Shawn Mendes,219160,user1,0uZnF1sn2IcNCvnyAIKNMQ,0.712,0.458,0.347,0.11,0.0381,0.0,0.431,-6.651,78.928
524,0Zz7AEZfBKP2U7sO0WJKER,Selfie Le Le Re,Pritam,297651,user2,0Zz7AEZfBKP2U7sO0WJKER,0.186,0.725,0.938,0.334,0.188,0.0,0.938,-3.62,129.931
525,4gfOOBI36Z94x9Gai61XP4,Be Alright,Ariana Grande,179293,user1,4gfOOBI36Z94x9Gai61XP4,0.169,0.813,0.456,0.105,0.0684,2.86e-06,0.587,-7.667,108.801
526,39bx4zZrPxTjw8VNuvjt6X,Criminal,Akon,306503,user2,39bx4zZrPxTjw8VNuvjt6X,0.063,0.701,0.966,0.0761,0.0568,0.0662,0.834,-5.36,132.015
527,6OYqLJAB8jURpLDZHbGKWm,"Ondanondu - From ""Prema Chandrama""",Shankar Mahadevan,253090,user2,6OYqLJAB8jURpLDZHbGKWm,0.247,0.802,0.755,0.133,0.11,4.47e-05,0.69,-7.029,132.005
528,6B8wFECK3hqTLNG3GXhU3t,Shri Krishna Chandra Kripalu Bhajuman,Anup Jalota,369423,user2,6B8wFECK3hqTLNG3GXhU3t,0.873,0.746,0.591,0.138,0.0348,3.5e-06,0.823,-5.963,149.878
529,3bBknFVxhFjBIFX91HcneQ,There's Nothing Holdin' Me Back,Shawn Mendes,199440,user1,3bBknFVxhFjBIFX91HcneQ,0.38,0.866,0.813,0.0779,0.0554,0.0,0.969,-4.063,121.998
530,1tCLIoi3es5W0TrHtm3xGL,Parakaam,Benny Dayal,215978,user2,1tCLIoi3es5W0TrHtm3xGL,0.398,0.859,0.796,0.103,0.0482,8.85e-06,0.787,-4.011,138.073
531,1TiTU4p44blkHpo24BFXll,Kuch Nahi - Reprised,Pritam,221519,user1,1TiTU4p44blkHpo24BFXll,0.717,0.428,0.679,0.0978,0.0429,0.0,0.312,-4.907,125.035
532,5euudlEvcxqO7Mctve1XYn,Hanuman Chalisa,Shankar Mahadevan,554000,user2,5euudlEvcxqO7Mctve1XYn,0.61,0.713,0.597,0.0992,0.0322,0.0,0.62,-6.746,120.069
533,7AcaQOmJXUwQ6ztNAmDPD1,Bang Bang - 3LAU Remix,Jessie J,186480,user1,7AcaQOmJXUwQ6ztNAmDPD1,0.0151,0.665,0.877,0.425,0.0433,1.92e-06,0.383,-3.292,127.972
534,11bRteMeheGhCieJnLr4iE,Alone Again,The Weeknd,250057,user2,11bRteMeheGhCieJnLr4iE,0.0337,0.255,0.653,0.168,0.0551,0.107,0.058,-7.972,90.673
535,210FisLv9CFCsXFS4vRoek,"Kittappa Kittappa - From ""Prince""",Shankar Mahadevan,291162,user2,210FisLv9CFCsXFS4vRoek,0.244,0.548,0.886,0.106,0.469,0.0,0.702,-6.537,78.548
536,1MpmApLaUCZiWPH7gLOepR,Can’t Take My Eyes Off You - BBC Live Version,Shawn Mendes,204797,user1,1MpmApLaUCZiWPH7gLOepR,0.248,0.377,0.298,0.181,0.0492,0.0,0.197,-8.687,71.1
537,2jCbLUgE3x4QBCwl0I75aI,Into You,Ariana Grande,244453,user1,2jCbLUgE3x4QBCwl0I75aI,0.0162,0.623,0.734,0.145,0.107,1.9e-06,0.372,-5.95,107.853
538,6OxpVt0n8zCJQFfZUYJYsb,Harry's Not A Brahmachari (Version 1),Pritam,234989,user2,6OxpVt0n8zCJQFfZUYJYsb,0.0373,0.753,0.957,0.279,0.124,0.0,0.788,-3.809,127.991
539,3UoULw70kMsiVXxW0L3A33,pov,Ariana Grande,201882,user1,3UoULw70kMsiVXxW0L3A33,0.36,0.487,0.534,0.1,0.0555,0.0,0.173,-5.664,131.798
540,182pSNsvhTKVRgmvYOcBL5,"Selfie Le Le Re (From ""Bajrangi Bhaijaan"")",Vishal Dadlani,297651,user2,182pSNsvhTKVRgmvYOcBL5,0.186,0.725,0.939,0.334,0.187,0.0,0.936,-3.62,129.931
541,5vQSU3pxA9atqN6zMrcTU7,Where We Are,Westlife,237773,user1,5vQSU3pxA9atqN6zMrcTU7,0.418,0.466,0.743,0.07,0.0406,0.0,0.36,-4.625,74.985
542,6tLkvHlWtQjQReJeEE2zZ1,Right There - Ralphi Rosario Radio,Ariana Grande,227533,user1,6tLkvHlWtQjQReJeEE2zZ1,0.0876,0.68,0.927,0.207,0.0512,0.000891,0.84,-3.608,130.026
543,0sC1e2vvXn6usfpgXVhevu,Kiss Land,The Weeknd,455386,user2,0sC1e2vvXn6usfpgXVhevu,0.0446,0.212,0.847,0.0594,0.237,0.0,0.386,-6.674,64.993
544,2ZHH9aoZjrqtFk1SX1dXy7,Moonlight,Ariana Grande,202360,user1,2ZHH9aoZjrqtFk1SX1dXy7,0.42,0.633,0.412,0.048,0.0284,3.57e-06,0.214,-7.339,102.215
545,7bWALGV9NJ5W97RwVtzG25,Pictures In My Head,Westlife,256532,user1,7bWALGV9NJ5W97RwVtzG25,0.22,0.653,0.674,0.105,0.0279,0.0,0.437,-4.12,109.953
546,5He7Iy45tTF4bzz82fIQYC,"Jagginakka Jagginakka - From ""Mylari""",Shankar Mahadevan,281517,user2,5He7Iy45tTF4bzz82fIQYC,0.116,0.743,0.947,0.0761,0.0765,0.00488,0.852,-6.481,93.958
547,25KybV9BOUlvcnv7nN3Pyo,In The Night,The Weeknd,235653,user2,25KybV9BOUlvcnv7nN3Pyo,0.0796,0.505,0.68,0.0465,0.0714,0.0,0.539,-4.993,168.022
548,3PjV4RnfKc42S1wmJKM11G,What You Need,The Weeknd,196360,user2,3PjV4RnfKc42S1wmJKM11G,0.525,0.657,0.405,0.146,0.0584,0.072,0.0673,-8.637,133.895
549,3J3AQ7NSo0p3RX8U2gnC4v,Nervous,Shawn Mendes,164213,user1,3J3AQ7NSo0p3RX8U2gnC4v,0.0376,0.844,0.627,0.159,0.0741,0.0,0.732,-6.753,121.96
550,7gO3mCwy4yqlIHOeXALseg,Lights On - Live,Shawn Mendes,272003,user1,7gO3mCwy4yqlIHOeXALseg,0.161,0.344,0.818,0.963,0.0728,0.0,0.356,-6.693,181.134
551,20WYs7yS988xxKvtVaWidc,"Galti Se Mistake (From ""Jagga Jasoos"")",Arijit Singh,203076,user1,20WYs7yS988xxKvtVaWidc,0.0173,0.44,0.797,0.164,0.224,0.0,0.708,-4.395,195.057
552,3aaiAWCet6sbfOfLSn3g7i,Tu Chahiye,Pritam,272680,user1,3aaiAWCet6sbfOfLSn3g7i,0.403,0.565,0.744,0.0853,0.0446,0.0,0.415,-5.817,134.068
553,2rAJ3PA5JGMktxYiSg53Um,Tabaah Ho Gaye,Shreya Ghoshal,341731,user1,2rAJ3PA5JGMktxYiSg53Um,0.609,0.648,0.783,0.0883,0.0883,0.00692,0.37,-6.783,104.126
554,23dhGiqMJHLF4YOwgiMLzc,Main Jahaan Rahoon,Rahat Fateh Ali Khan,386000,user2,23dhGiqMJHLF4YOwgiMLzc,0.553,0.392,0.551,0.342,0.0538,7.54e-06,0.466,-9.532,107.502
555,2Daxz8EBjV1hYtDPSPrJls,Palang Tod Version 2,Mika Singh,250037,user2,2Daxz8EBjV1hYtDPSPrJls,0.455,0.81,0.958,0.329,0.083,0.00124,0.838,-2.944,114.991
556,4PZQGu0VYDGkj9xqcIpFeO,Tere Liye,Sunidhi Chauhan,270880,user2,4PZQGu0VYDGkj9xqcIpFeO,0.364,0.469,0.573,0.117,0.028,4.34e-05,0.244,-6.263,141.72
557,78OUyD3bJa4EOUeEsCZEOE,"Manma Emotion Jaage (From ""Dilwale"")",Pritam,209411,user1,78OUyD3bJa4EOUeEsCZEOE,0.0284,0.761,0.822,0.367,0.0425,0.0,0.465,-2.758,101.997
558,0wzPHTgOtFIDhk2rD3Au4x,Angel,The Weeknd,377346,user2,0wzPHTgOtFIDhk2rD3Au4x,0.105,0.626,0.583,0.115,0.0435,0.0,0.335,-7.574,127.966
559,4UmKGVZ35aLiNwiPri3y2P,No More Heroes,Westlife,238560,user1,4UmKGVZ35aLiNwiPri3y2P,0.459,0.246,0.399,0.0815,0.0288,0.0,0.147,-8.085,68.33
560,0Sqxqks6x2xAlT2xS0Hknu,I'll See You Again,Westlife,317826,user1,0Sqxqks6x2xAlT2xS0Hknu,0.106,0.356,0.349,0.257,0.0299,0.0,0.0676,-8.88,136.188
561,7cBlFlnrc9nfet8I9HRMPl,Better Man - Orchestral Version,Westlife,203493,user1,7cBlFlnrc9nfet8I9HRMPl,0.318,0.399,0.483,0.254,0.0497,0.0,0.287,-6.209,75.0
562,18fZJpeXJg4Ieq67lSlQJF,"Premika [From ""Dilwale""] - DJ Chetas Mix",Pritam,228004,user1,18fZJpeXJg4Ieq67lSlQJF,0.225,0.788,0.886,0.204,0.0582,6.16e-06,0.461,-3.185,130.011
563,15k2nBQJ0teDmPZHrOXL2N,Ordinary Life,The Weeknd,221920,user2,15k2nBQJ0teDmPZHrOXL2N,0.0275,0.537,0.587,0.0961,0.0771,0.0,0.365,-7.486,149.748
564,3HYRrWZBYxbXgfczMXbn3F,Enge En Santosham,Haricharan,232644,user2,3HYRrWZBYxbXgfczMXbn3F,0.253,0.77,0.731,0.0772,0.0283,0.00282,0.682,-4.689,103.998
565,4MSUssjrqzynEmjwQCsS61,Hallaa,Jyoti Nooran,289500,user2,4MSUssjrqzynEmjwQCsS61,0.644,0.48,0.573,0.144,0.0384,0.242,0.196,-7.211,120.019
566,6g9MQS39hMjQM7dVdzQnQL,Hardest To Love,The Weeknd,211402,user2,6g9MQS39hMjQM7dVdzQnQL,0.0911,0.466,0.609,0.122,0.065,9.32e-05,0.103,-7.874,81.186
567,2ncCc3dcVBz8JMbuOVR4pE,"Manma Emotion Jaage - Desi Hip Hop Mix [From ""Dilwale""] - DJ Shilpi Mix",Pritam,264301,user2,2ncCc3dcVBz8JMbuOVR4pE,0.0437,0.459,0.909,0.338,0.0639,0.00064,0.536,-3.403,108.083
568,5WqIY8OyIXPknNyNUKmuLp,"Adda Boys - From ""Prem Adda""",Shankar Mahadevan,240477,user2,5WqIY8OyIXPknNyNUKmuLp,0.0659,0.765,0.828,0.0422,0.0738,0.000223,0.672,-5.576,137.001
569,1kqjb5gAKSvCZIlGJq2Frk,Takkara Fan - Tamil Version,Vishal-Shekhar,224999,user2,1kqjb5gAKSvCZIlGJq2Frk,0.235,0.661,0.892,0.0443,0.273,3.11e-06,0.904,-4.508,128.003
570,77wLFzZdwrXOvv3kfImkWw,"Tujhe Sochta Hoon (From ""Jannat 2"")",Pritam,313933,user2,77wLFzZdwrXOvv3kfImkWw,0.259,0.579,0.712,0.18,0.0308,0.000253,0.486,-6.119,80.998
571,1j36zbG0AcB1qEXY4XEcp6,Still Here,Westlife,188386,user1,1j36zbG0AcB1qEXY4XEcp6,0.0532,0.679,0.954,0.117,0.0452,0.0,0.792,-3.919,127.015
572,2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,194087,user1,2Fxmhks0bxGSBdJ92vM42m,0.328,0.701,0.425,0.1,0.375,0.13,0.562,-10.965,135.128
573,2hLYQ60kR5lpf86EZwed8T,needy,Ariana Grande,171573,user1,2hLYQ60kR5lpf86EZwed8T,0.808,0.638,0.315,0.211,0.0323,1.08e-05,0.202,-8.061,87.012
574,1qfOSlQohddqAOGl3f8snd,break your heart right back - live,Ariana Grande,134875,user1,1qfOSlQohddqAOGl3f8snd,0.0501,0.743,0.85,0.942,0.0595,0.0,0.657,-4.686,98.026
575,29227fn0gwo6K1iroKPhUm,Side To Side,Ariana Grande,226160,user1,29227fn0gwo6K1iroKPhUm,0.0415,0.645,0.725,0.165,0.184,0.0,0.67,-5.816,159.169
576,182pSNsvhTKVRgmvYOcBL5,"Selfie Le Le Re (From ""Bajrangi Bhaijaan"")",Vishal Dadlani,297651,user1,182pSNsvhTKVRgmvYOcBL5,0.186,0.725,0.939,0.334,0.187,0.0,0.936,-3.62,129.931
577,5aFoXADqE288FAlbXYmcy6,Escape From LA,The Weeknd,355960,user2,5aFoXADqE288FAlbXYmcy6,0.0476,0.421,0.548,0.187,0.0568,0.00269,0.169,-9.006,146.099
578,00uqj8HXl0hWr3tnxC0NZ5,Blinding Lights,The Weeknd,200045,user2,00uqj8HXl0hWr3tnxC0NZ5,0.00159,0.515,0.727,0.0883,0.0607,0.000159,0.334,-5.962,171.012
579,0X7d58mPGJrF2XrTevMcjn,No Place That Far,Westlife,192773,user1,0X7d58mPGJrF2XrTevMcjn,0.0174,0.512,0.497,0.236,0.0288,0.0,0.252,-7.784,133.115
580,52qnHAlqWpo3kgEteAPjRf,Bhar Do Jholi Meri,Pritam,499383,user2,52qnHAlqWpo3kgEteAPjRf,0.232,0.622,0.876,0.144,0.12,0.0,0.796,-5.952,110.019
581,1OOhLuWYL3kzbiuyZbzPoF,Rater Meghala Akashey,Satarupa Dhar,149524,user1,1OOhLuWYL3kzbiuyZbzPoF,0.804,0.434,0.418,0.113,0.0332,0.0,0.449,-8.487,74.778
582,6MemXC7k3UjwcCmahZPb6o,Gato Din Guli,Jhuma Chakraborty,169743,user2,6MemXC7k3UjwcCmahZPb6o,0.869,0.533,0.311,0.106,0.0286,0.0,0.325,-7.609,113.957
583,7jvqJuNdaI5RUN4sqylzRo,Zoomle Re Zoomle,Shankar Mahadevan,319537,user2,7jvqJuNdaI5RUN4sqylzRo,0.459,0.602,0.835,0.539,0.187,0.0,0.608,-6.506,109.484
584,79cOLK0KS2ibdXOcXKMoNU,"Tukur Tukur - Celebration Mix [From ""Dilwale""]",Pritam,243437,user2,79cOLK0KS2ibdXOcXKMoNU,0.00794,0.8,0.807,0.0642,0.0497,0.00245,0.316,-5.477,137.97
585,3Hlj3npE9VlR6dndn7OqII,"Lets Rock Soniye (From ""Bhool Bhulaiyaa"")",Tulsi Kumar,264255,user2,3Hlj3npE9VlR6dndn7OqII,0.109,0.756,0.947,0.0488,0.163,0.0,0.765,-4.181,102.978
586,1bj8x3ERN9gSc2NfJIpc76,pov,Ariana Grande,201882,user1,1bj8x3ERN9gSc2NfJIpc76,0.36,0.474,0.533,0.101,0.0559,0.0,0.165,-5.648,131.762
587,3tgdOveYac7YMEAQD9sGLf,Bulleya,Vishal-Shekhar,357067,user2,3tgdOveYac7YMEAQD9sGLf,0.369,0.675,0.579,0.118,0.0308,3.38e-06,0.724,-11.976,97.01
588,6SzMGHWwN4RcDdZEriNCxR,make up,Ariana Grande,140693,user1,6SzMGHWwN4RcDdZEriNCxR,0.0849,0.439,0.728,0.0623,0.277,0.0,0.427,-5.405,47.644
589,3yNZ5r3LKfdmjoS3gkhUCT,bad guy (with Justin Bieber),Billie Eilish,194839,user1,3yNZ5r3LKfdmjoS3gkhUCT,0.252,0.67,0.453,0.117,0.295,0.33,0.68,-11.265,135.055
590,3m3opgKgJJix3u8nFk576X,Dhayaanchand,Vijay Yamla,250035,user2,3m3opgKgJJix3u8nFk576X,0.161,0.888,0.866,0.0551,0.177,0.00566,0.95,-3.477,141.951
591,2X72RoxsswQEfzOWYDSBWD,Rahogi Meri,Pritam,252382,user2,2X72RoxsswQEfzOWYDSBWD,0.554,0.453,0.425,0.0963,0.0245,9.02e-05,0.249,-7.413,83.093
592,3VknYlnoOywbJBm2PpzcpG,"Hanatheya Adiyalle (From ""Kallarali Hoovagi"")",Shankar Mahadevan,235502,user2,3VknYlnoOywbJBm2PpzcpG,0.476,0.594,0.597,0.138,0.0482,0.0,0.692,-6.229,83.228
593,5PRnMwcqQuHzlRU14QRUN6,Shadows,Westlife,241893,user1,5PRnMwcqQuHzlRU14QRUN6,0.305,0.512,0.489,0.107,0.0319,0.0,0.188,-7.185,68.011
594,0bC00iYwmrqL2FMfp8dRCd,Aftertaste - Live,Shawn Mendes,158600,user1,0bC00iYwmrqL2FMfp8dRCd,0.132,0.385,0.602,0.616,0.0469,0.0,0.502,-6.277,114.496
595,4F7A0DXBrmUAkp32uenhZt,Party Monster,The Weeknd,249213,user2,4F7A0DXBrmUAkp32uenhZt,0.189,0.573,0.63,0.259,0.105,2.31e-05,0.218,-8.389,77.525
596,7txLCGOXyDlDXTjtR1Sk4v,Tu Jo Mila,Pritam,242864,user2,7txLCGOXyDlDXTjtR1Sk4v,0.795,0.576,0.591,0.266,0.0332,6.85e-05,0.478,-7.725,124.013
597,14gWu6nF4XErO8sdRJ6KGE,Govinds Theme,Hitesh Sonik,84133,user2,14gWu6nF4XErO8sdRJ6KGE,0.939,0.161,0.18,0.0868,0.042,0.984,0.0362,-15.905,75.481
598,3YUMWmx8EJq0DurfuIwoGh,my future,Billie Eilish,210005,user1,3YUMWmx8EJq0DurfuIwoGh,0.814,0.456,0.285,0.307,0.0979,0.143,0.0809,-10.755,104.89
599,3dMfqx5iDMUiaOxW6i81Io,Scared To Live,The Weeknd,191306,user2,3dMfqx5iDMUiaOxW6i81Io,0.131,0.498,0.498,0.0929,0.0494,0.0,0.196,-8.24,88.085
600,72IXGGu6z54cSy8wYEdhio,"Subhanallah (From ""Yeh Jawaani Hai Deewani"")",Sreeram,249707,user1,72IXGGu6z54cSy8wYEdhio,0.452,0.302,0.494,0.134,0.0451,0.0,0.454,-5.041,88.586
601,3sk0k4PXonU7K2N4S6FHXF,Loft Music,The Weeknd,363640,user2,3sk0k4PXonU7K2N4S6FHXF,0.581,0.287,0.498,0.322,0.177,7.56e-05,0.0634,-7.523,171.725
602,7s0qlp1ibUxVXLsOM0YWia,First Class,Arijit Singh,276959,user2,7s0qlp1ibUxVXLsOM0YWia,0.449,0.534,0.959,0.354,0.361,0.0,0.751,-3.67,187.576
603,2bHfFzMY457XUjTX3eMtsj,bloodline,Ariana Grande,216893,user1,2bHfFzMY457XUjTX3eMtsj,0.0701,0.761,0.654,0.208,0.0923,0.000102,0.633,-5.191,75.987
604,2IKJtXeR5UsaUjZB46fTOK,six thirty,Ariana Grande,183874,user1,2IKJtXeR5UsaUjZB46fTOK,0.67,0.739,0.516,0.151,0.0539,0.0,0.434,-7.154,120.109
605,5Xm8XitGAgQT1y6Dyw3yRQ,Bad Decisions,Ariana Grande,226426,user1,5Xm8XitGAgQT1y6Dyw3yRQ,0.0149,0.697,0.643,0.28,0.0427,0.0,0.817,-5.399,131.96
606,2iLeerAUsEou9jRdBYZsVU,Haanikaarak Bapu,Sarwar Khan,262857,user2,2iLeerAUsEou9jRdBYZsVU,0.15,0.629,0.837,0.0578,0.103,0.000479,0.803,-6.179,104.973
607,330vcLQSoOetyGLe426JSU,Fikar Not,Pritam,189073,user2,330vcLQSoOetyGLe426JSU,0.375,0.609,0.849,0.058,0.0859,0.0019,0.869,-6.826,185.889
608,6OVvrdHMann5LvVJBcExLN,"Kya (From ""Crook"")",Pritam,229800,user2,6OVvrdHMann5LvVJBcExLN,0.252,0.705,0.694,0.332,0.0719,0.0,0.802,-6.55,95.995
609,2999HI47b2JZcvZJe4u4H4,Right There - 7th Heaven Radio Edit,Ariana Grande,244173,user1,2999HI47b2JZcvZJe4u4H4,0.0181,0.691,0.897,0.202,0.0364,3.4e-05,0.66,-3.239,132.038
610,23V19MSED6B2Z38AkGgfqP,Shradha Bhakti Badhao Man Mein (Prayer),Sumeet Tappoo,195426,user2,23V19MSED6B2Z38AkGgfqP,0.945,0.413,0.322,0.373,0.0631,0.0263,0.163,-15.718,106.661
611,5yTylDM5sd244nOESq6pJF,Hare Krishna Hare Ram,Meeta Shah,314000,user2,5yTylDM5sd244nOESq6pJF,0.659,0.397,0.554,0.0996,0.0396,2.35e-06,0.707,-9.089,106.28
612,2xnrvYaSepdVbgRTemCnLJ,Don't Be A Fool - MTV Unplugged,Shawn Mendes,337840,user1,2xnrvYaSepdVbgRTemCnLJ,0.72,0.307,0.349,0.34,0.0431,0.0,0.167,-10.059,174.877
613,1qoJPYXIQM2jvf0V2YTjUs,"Savira Nadigaligella - From ""Mani""",Shankar Mahadevan,320835,user2,1qoJPYXIQM2jvf0V2YTjUs,0.55,0.554,0.766,0.214,0.0464,1.28e-06,0.29,-6.917,139.765
614,7oyOIirJNfhnTaGGOVGUuk,Turn Around,Westlife,261626,user1,7oyOIirJNfhnTaGGOVGUuk,0.0227,0.685,0.839,0.414,0.033,0.0,0.729,-4.582,116.969
615,3ZXImhGxofpY8gXm3JHZjC,Rangaa Re Hindi,Sunidhi Chauhan,288970,user2,3ZXImhGxofpY8gXm3JHZjC,0.288,0.578,0.672,0.255,0.0452,0.00686,0.15,-5.505,81.946
616,7CWnklVNCVZ9IqMMP0k8dH,Mohabbat Buri Bimari - Remix,Shalmali Kholgade,195362,user2,7CWnklVNCVZ9IqMMP0k8dH,0.358,0.543,0.69,0.232,0.0547,0.0,0.774,-2.379,114.155
617,2ai00L1P6imz6RQ47gVLlm,OverHeated,Billie Eilish,214058,user1,2ai00L1P6imz6RQ47gVLlm,0.529,0.779,0.517,0.0968,0.0532,0.865,0.192,-12.544,115.002
618,3WEsDwl2wMkCjDck50N8mn,Colour My World,Westlife,235626,user1,3WEsDwl2wMkCjDck50N8mn,0.0994,0.514,0.657,0.111,0.0321,0.0,0.248,-4.882,135.905
